time_period,time_identifier,geographic_level,country_code,country_name,sex,subject_name,inst_type,provider_name,ukprn,xinstc01,inst_region,current_region,grads_1YAG,unmatched_percent_1YAG,overseas_percent_1YAG,matched_1YAG,activity_not_captured_1YAG,no_sust_dest_1YAG,sust_emp_only_1YAG,sust_emp_with_or_without_fs_1YAG,sust_emp_fs_or_both_1YAG,grads_3YAG,unmatched_percent_3YAG,overseas_percent_3YAG,matched_3YAG,activity_not_captured_3YAG,no_sust_dest_3YAG,sust_emp_only_3YAG,sust_emp_with_or_without_fs_3YAG,sust_emp_fs_or_both_3YAG,grads_5YAG,unmatched_percent_5YAG,overseas_percent_5YAG,matched_5YAG,activity_not_captured_5YAG,no_sust_dest_5YAG,sust_emp_only_5YAG,sust_emp_with_or_without_fs_5YAG,sust_emp_fs_or_both_5YAG,PAYE_earnings_include_1YAG,PAYE_earnings_LQ_1YAG,PAYE_earnings_median_1YAG,PAYE_earnings_UQ_1YAG,PAYE_earnings_include_3YAG,PAYE_earnings_LQ_3YAG,PAYE_earnings_median_3YAG,PAYE_earnings_UQ_3YAG,PAYE_earnings_include_5YAG,PAYE_earnings_LQ_5YAG,PAYE_earnings_median_5YAG,PAYE_earnings_UQ_5YAG,total_earnings_include_1YAG,total_earnings_LQ_1YAG,total_earnings_median_1YAG,total_earnings_UQ_1YAG,total_earnings_include_3YAG,total_earnings_LQ_3YAG,total_earnings_median_3YAG,total_earnings_UQ_3YAG,total_earnings_include_5YAG,total_earnings_LQ_5YAG,total_earnings_median_5YAG,total_earnings_UQ_5YAG,POLAR_num_included_1YAG,POLAR_percent_1YAG,POLAR_num_included_3YAG,POLAR_percent_3YAG,POLAR_num_included_5YAG,POLAR_percent_5YAG,PA_num_included_1YAG,PA_median_1YAG,PA_num_included_3YAG,PA_median_3YAG,PA_num_included_5YAG,PA_median_5YAG,PA_rank_1YAG,PA_rank_3YAG,PA_rank_5YAG,PA_band_1YAG,PA_band_3YAG,PA_band_5YAG,POLAR_include_percent_1YAG,POLAR_include_percent_3YAG,POLAR_include_percent_5YAG,PA_include_percent_1YAG,PA_include_percent_3YAG,PA_include_percent_5YAG
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of East Anglia,10007789,England,East of England,All,55,1.9,0,55,7.5,6.6,68.9,84,85.8,55,0,0,55,4.4,10.3,81.5,85.3,85.3,75,0,1.4,75,14.2,5.7,76.6,78.8,80.2,35,21200,26300,28100,45,22600,28100,33600,55,27000,33200,43100,40,20800,26300,28100,45,22600,28100,33600,55,26600,33200,42300,45,17.6,45,13.6,60,15.9,35,260,35,260,50,240,0.3,0.3,0.3,2,2,2,80.2,80.6,80.2,59.4,64.6,68.2
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of East London,10007144,England,London,All,95,0,0,95,5.4,13,59.4,72.1,81.5,135,0.7,0.7,135,17.1,9.4,62.7,69.5,73.5,140,5.1,1.5,130,14.6,9.7,71,74.9,75.7,55,13100,20100,27900,80,15700,23000,29600,85,15300,23400,34700,55,12800,20100,27400,80,15100,21900,29600,90,15300,23400,34700,45,21.4,70,16.2,45,23.4,15,140,25,180,25,160,0.8,0.7,0.7,3,2,2,45.7,51.5,32.5,13,15.7,16.1
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Edinburgh,10007790,Scotland,Scotland,All,40,0,0,40,8.3,5.6,75,83.3,86.1,35,0,11.7,35,11.6,6.6,70.2,76.8,81.8,45,2.3,0,45,8.3,6,78.6,83.3,85.7,25,25900,31000,35000,25,25600,31400,47100,35,31000,45400,58800,30,25600,30700,35000,25,25600,31400,47100,35,31000,44500,58400,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Essex,10007791,England,East of England,All,60,0,0.9,60,7.2,8.6,70.6,78.7,84.2,75,0,0,75,4.1,6.8,82.3,89.1,89.1,70,3.2,0,65,15.4,3.1,78.5,81.5,81.5,40,21900,26100,30300,60,21900,27700,33200,50,26600,35800,46400,40,21900,25900,30300,60,21900,27700,33200,55,25800,32300,46000,50,19.3,60,32.3,50,24.5,40,220,35,260,30,240,0.4,0.3,0.3,2,2,2,89.1,76.1,72.3,65.6,46.1,46.2
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Exeter,10007792,England,South West,All,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Glasgow,10007794,Scotland,Scotland,All,35,0,0,35,8.1,7.6,77.8,84.3,84.3,65,3.2,0.8,60,7.6,6.7,74.8,84,85.7,45,2.5,0,40,5.1,0,78.5,86.1,94.9,25,24800,29000,36100,45,25400,33800,42800,30,28100,34700,44200,25,24800,29200,35000,45,24800,33200,42300,35,28500,34700,43400,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Greenwich,10007146,England,London,All,260,1.6,0.4,255,8.4,18,64.1,70.5,73.7,325,2.2,0.6,320,16,9.5,70.6,73.6,74.5,270,7.7,2.7,240,18,7.5,70.8,73.6,74.4,150,17500,21500,26300,215,21500,27400,35000,155,19000,26600,33900,155,17200,21200,25700,220,20300,27000,34300,160,18200,26300,33600,155,22.8,200,28.1,105,25.6,80,200,110,180,55,140,0.6,0.7,0.8,2,2,3,61.3,61.9,42.7,30.5,33.9,22.1
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Huddersfield,10007148,England,Yorkshire and the Humber,All,155,0,0,155,9.2,8.7,67.7,74.9,82.1,160,0.6,0,160,10.1,8.6,75.6,80.6,81.3,165,1.2,0,165,8.1,5.3,82,84.4,86.6,100,17200,21200,25200,115,18200,23000,28300,130,17500,24500,32100,105,15700,21200,24100,120,17900,23000,28100,130,17500,24500,31800,125,14.1,125,13.6,110,17.4,60,200,55,200,65,200,0.6,0.6,0.5,2,2,2,78.8,76,66.9,38.1,31.8,40.2
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Hull,10007149,England,Yorkshire and the Humber,All,135,0.7,0,135,6,9.7,70.8,80.5,84.3,115,0,0.9,115,4.4,2.6,88.6,90.4,93,125,0,0,125,7.8,5.3,84.4,86.9,86.9,95,18200,23700,26600,105,22600,28500,35000,100,24800,32500,41200,95,17900,23700,26600,105,22600,28500,35000,105,24500,32500,41200,115,9.9,100,9.4,105,15,85,220,75,240,75,200,0.4,0.4,0.5,2,2,2,83.5,84.2,85.6,61.4,64.5,60.5
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Keele,10007767,England,West Midlands,All,35,0,0,35,9.6,8,62.2,71.8,82.4,30,0,0,30,12.2,13.5,71.1,72.4,74.3,35,0,4.5,35,7.9,6.3,77.2,85.7,85.7,20,14600,21900,25200,20,13100,24800,32100,25,26300,30700,43100,20,14600,21900,25200,20,13100,24800,32100,25,24100,29600,40200,30,14.1,25,17.6,30,27.8,20,260,20,260,25,220,0.3,0.3,0.4,2,2,2,94.2,91,85.7,55.9,75.6,75.7
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Kent,10007150,England,South East,All,135,0,0,135,11.8,8.4,68.8,76.6,79.8,145,0,0.7,145,9,6.2,81.1,82.7,84.8,115,1.8,1.8,110,4.9,6.4,83.3,87.7,88.7,90,24100,29200,38000,115,27400,32500,43400,85,28100,34700,48200,90,24100,29200,38000,115,27700,32500,43800,85,28100,34700,48200,120,16,120,17.9,85,16.4,100,260,90,260,65,240,0.3,0.3,0.3,2,2,2,88.9,82.9,78.5,72.3,62.1,61
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Lancaster,10007768,England,North West,All,70,1.2,0,70,4.8,4.5,74.6,84.8,90.6,60,0,0,60,10.7,5.3,71.9,80.4,84,60,0,1.7,60,11.1,1.8,84,86.6,87.2,55,21900,24800,28100,40,30300,37600,47100,50,24500,28100,39100,55,21900,24800,28100,40,30300,37600,47100,50,24500,28100,39100,70,1.5,50,7.6,55,12.4,50,300,40,300,40,280,0.2,0.1,0.2,1,1,1,97.1,88.8,96.5,67.1,63,66.6
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Leeds,10007795,England,Yorkshire and the Humber,All,40,2.8,0,35,11.6,2.9,82.6,82.6,85.5,55,3.6,1.8,55,11.5,8.7,75,77.9,79.8,45,2.4,4.8,40,14.3,5.2,75.3,80.5,80.5,30,21900,27700,37600,40,25200,29900,41600,30,33200,39800,44500,30,21900,27700,37600,40,25200,29900,43800,30,33200,39800,44500,30,12.3,50,13.8,40,5.6,30,300,40,300,35,280,0.2,0.1,0.2,1,1,1,82.6,90.4,92.2,73.9,75,81.8
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Leicester,10007796,England,East Midlands,All,50,0,0,50,2.2,6.6,81.3,86.8,91.2,35,0,3,35,9.2,3.1,82.6,82.6,87.8,30,0,0,30,0,9.9,78.3,82.2,90.1,40,21800,25200,28700,30,19300,28100,34300,20,21200,31400,44900,40,21900,25200,29600,30,19300,28100,34300,20,21200,32900,44900,45,7.2,30,18.7,20,10.3,30,300,20,300,15,260,0.2,0.1,0.2,1,1,1,91.2,76.5,76.3,60.4,56.1,56.6
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Lincoln,10007151,England,East Midlands,All,135,0,0,135,5.3,8.3,68.9,80.3,86.4,100,2,0,100,14.3,8.2,70.4,74.5,77.6,80,1.2,0,80,10.1,7.6,75.9,79.7,82.3,90,17500,21500,24500,70,20400,24500,31000,60,20400,27400,33900,90,17500,21500,24500,70,20400,24500,31000,60,20300,27400,33100,110,19.4,75,12.5,55,11.8,75,240,50,220,35,220,0.4,0.4,0.4,2,2,2,81.8,73.5,64.6,53.8,48,43
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Liverpool,10006842,England,North West,All,45,2.2,0,45,0,6.9,77,88.5,93.1,35,0,0,35,12.3,9.2,78.5,78.5,78.5,35,3.2,0,30,6.7,5,81.6,88.3,88.3,35,23400,26300,30300,25,22600,27700,36500,25,24100,32500,41600,35,23400,26300,30300,25,19300,27400,36500,25,24100,32500,41600,40,17.7,35,6.3,25,9.4,30,280,25,300,20,260,0.2,0.1,0.2,1,1,1,90.8,96.9,70.9,63.2,64.6,55.3
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Manchester,10007798,England,North West,All,55,0,0,55,9.6,9.6,76.7,80.8,80.8,60,0,1.8,55,10.7,3.7,80.1,83.7,85.6,85,1.2,1.8,80,14.5,3.8,78.5,79.8,81.7,40,25900,28800,39100,45,28500,36500,46400,60,31800,42000,54000,40,24500,28800,39100,45,27400,36500,44900,60,31800,42000,53300,50,8.3,50,13.7,75,15.5,45,340,40,320,70,300,0.1,0.1,0.1,1,1,1,92.3,85,91.2,81.8,67.5,84.2
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Northampton,10007138,England,East Midlands,All,70,1.5,0,65,18.6,9.3,55.6,64.9,72.1,70,0,0,70,0,7.5,85.7,92.5,92.5,65,1.7,0,60,12.6,3.4,79,84,84,35,16100,22600,25200,55,21900,27400,34300,50,23400,29900,39400,40,16100,22600,24800,55,21900,27400,34300,50,23400,29900,39400,45,12,40,25,35,9.2,20,160,20,160,25,200,0.8,0.8,0.5,3,3,2,64.9,60.2,54.6,29.2,27.1,36.1
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Oxford,10007774,England,South East,All,25,0,0,25,8.7,4.3,76.1,78.3,87,25,0,10.2,25,4.5,9.1,81.8,86.4,86.4,30,0,9.8,25,19.6,13,60.9,65.2,67.4,20,27000,36500,81400,20,34700,44200,51800,15,30700,39800,112100,20,27000,36500,81400,20,34700,42400,49100,15,30700,50000,112100,25,10.9,25,2.3,25,6.5,25,360,25,360,20,360,0,0,0,1,1,1,100,100,100,97.8,97.7,87
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Portsmouth,10007155,England,South East,All,220,0.5,0,220,5.8,9.5,70.3,77.6,84.7,245,0.4,0,245,7.9,10.2,78.8,81.1,81.9,255,0.4,0.4,255,10.8,4.6,82.4,84.6,84.6,150,17500,21900,27000,180,21200,25600,32100,200,23400,29900,40200,155,17500,21900,27000,190,20400,25600,31800,205,23300,29900,40200,190,18.5,205,19.7,200,16.3,120,220,135,240,140,200,0.4,0.4,0.5,2,2,2,87.1,83.2,79.5,54.5,54.7,55.3
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Reading,10007802,England,South East,All,65,0,0,65,1.6,4,84.9,87.3,94.4,60,1.8,0,55,6.4,4.6,83.5,87.2,89,60,1.8,0.9,60,3.6,3.6,88.3,92.8,92.8,55,22300,27400,31000,50,28500,35000,50700,50,31800,39800,54400,55,22300,27400,30300,50,28500,35000,50700,50,31800,39800,54400,60,7,50,19.4,55,12.5,50,280,35,300,40,260,0.2,0.1,0.2,1,1,1,91.3,85.3,93.7,73.8,60.6,65.8
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Salford,10007156,England,North West,All,85,0,0,85,9.4,8.2,61.2,74.1,82.4,110,0,0,110,9.3,12,75.9,78.7,78.7,105,1.9,1,105,7.9,6.9,79.2,82.2,85.1,55,18200,22300,25200,75,14200,20400,27400,80,19600,27900,36300,55,18200,22300,25200,80,12800,19700,26600,80,18200,26600,36100,65,15.9,85,21.7,75,21.3,30,240,25,200,40,220,0.4,0.6,0.4,2,2,2,74.1,76.9,74.3,34.1,22.2,35.6
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Sheffield,10007157,England,Yorkshire and the Humber,All,40,0,0,40,5.2,7.8,77.6,86.2,87.1,45,0,2.2,45,10.7,0,69.3,83.1,89.3,70,1.5,1.5,70,8.3,0,89.4,89.4,91.7,30,26300,29900,36900,35,32500,37600,43800,60,27400,41200,55500,30,26200,29900,36900,35,32500,37600,43800,60,29200,38300,55500,35,10.7,45,7.1,55,8,35,320,40,320,55,300,0.1,0.1,0.1,1,1,1,84.5,97.7,81.9,83.2,88.5,78.8
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Southampton,10007158,England,South East,All,70,1.5,0,70,10.7,5.9,78.5,81.5,83.3,75,1.4,1.4,70,7.6,13.3,74.8,74.8,79.1,75,1.4,1.4,75,8.5,6,79.5,85.5,85.5,55,25200,33900,39800,50,31800,38900,48200,60,33200,47400,60200,55,25200,33900,39800,50,31000,38300,48200,60,33200,47400,60200,65,18.5,65,11.5,70,10.9,60,360,60,360,65,340,0,0,0,1,1,1,94.1,91,94.3,85.9,80.9,91.2
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of St Andrews,10007803,Scotland,Scotland,All,30,0,0,30,3.8,11.3,65,73.7,85,25,4,0,25,12.5,4.2,79.2,83.3,83.3,25,4.6,4.6,20,5.1,10.2,71.2,79.7,84.7,20,35400,39800,56200,20,31800,38700,44200,15,33900,42000,54400,20,35400,39800,56200,20,31800,38700,44200,15,33900,44300,54400,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Stirling,10007804,Scotland,Scotland,All,25,0,0,25,4,4,82,90,92,30,0,0,30,20.3,6.8,64.4,69.5,72.9,15,4.2,0,15,13,0,82.6,87,87,25,22600,26600,29600,20,21900,31800,35400,c,c,c,c,25,22600,26600,29600,20,19700,31000,35000,c,c,c,c,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Strathclyde,10007805,Scotland,Scotland,All,85,0,0,85,1.8,6.5,81.1,85.8,91.7,45,0,0,45,9.8,3.7,84.1,86.6,86.6,60,7.8,1.7,55,2.9,9.5,81.9,83.8,87.6,70,22600,26300,33200,35,27700,33200,39800,45,29600,34300,41200,70,22600,26300,33200,35,27700,33200,39800,45,29600,34300,41200,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Sunderland,10007159,England,North East,All,90,0,0,90,5.6,7.9,74.2,80.9,86.5,90,0,0,90,7,8.7,77.3,80.8,84.3,90,0.6,0,90,7.3,4.5,84.8,87.1,88.2,65,15300,20400,25200,65,17200,22600,27700,75,20100,25900,33200,65,15700,20600,25200,70,17200,22600,27700,75,20100,25900,33200,75,31.5,65,37.3,55,21.9,25,220,20,165,25,180,0.4,0.8,0.6,2,3,2,82,73.3,59.1,28.1,23.3,25.9
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Surrey,10007160,England,South East,All,40,0,0,40,7.9,5.3,77.6,82.9,86.8,35,8.7,0,35,12.7,3.2,77.8,84.1,84.1,50,1.1,0,50,5.1,4.4,87.2,88.3,90.5,30,27000,30700,33600,25,33100,39100,46000,40,32500,40500,51800,30,27000,30700,33600,25,32800,38900,46000,40,32500,39400,50000,30,6.7,25,14,40,18.8,25,320,20,300,35,280,0.1,0.1,0.2,1,1,1,78.9,79.4,85.4,63.2,63.5,72.6
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Sussex,10007806,England,South East,All,60,0,0,60,6.2,7.6,61.8,78.5,86.2,80,1.3,0,80,10,8.4,69,75.7,81.6,55,0,1.9,55,7.8,7.8,82.5,84.4,84.4,35,22300,25900,33600,50,25100,34300,38700,45,24800,32800,40200,35,22300,25900,33900,55,24800,33400,38100,45,24800,32800,40200,45,11.2,60,16.3,40,18.1,40,300,45,300,35,280,0.2,0.1,0.2,1,1,1,78.8,73.5,69.8,70,56.9,60.1
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of the West of Scotland,10007800,Scotland,Scotland,All,440,2.1,0,430,4,6.2,38.7,71,89.8,425,0.9,0.5,420,7.5,8.9,73.4,78.9,83.5,180,8.3,0,165,10.7,8.7,74.6,77.7,80.6,165,14200,18200,21900,290,16100,21200,27000,120,17200,23700,30300,165,13900,17900,21900,300,15300,21200,27000,120,16800,23700,30700,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Warwick,10007163,England,West Midlands,All,60,0,0,60,10.1,5.1,70.4,78.9,84.8,60,1.8,1.8,55,10.2,3.7,76,85.2,86.2,40,2.6,2.6,40,8.3,11.1,77.9,80.6,80.6,45,24500,27700,34700,45,29600,39800,54800,30,35000,52900,71900,45,24500,27700,34700,45,29600,39800,54800,30,35000,52900,71900,60,11,55,24,35,2.9,55,340,55,340,30,340,0.1,0.1,0,1,1,1,100,96.3,94.5,91.5,92.6,77.9
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of West London,10006566,England,London,All,40,2.5,0,40,5.1,5.1,64.1,82.1,89.7,55,2,5.9,50,10.6,6.4,78.7,83,83,25,8,0,25,4.3,4.3,73.9,87,91.3,25,19300,25600,33900,35,19300,24600,31400,15,27400,34300,43800,25,19300,25600,33900,40,17900,23900,31100,15,27400,34300,43800,20,6.2,25,0,10,0,10,150,10,155,5,213.3333333,0.8,0.8,0.5,3,3,2,41,46.8,26.1,23.1,21.3,8.7
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Westminster,10007165,England,London,All,180,0.6,0,180,7.9,12.4,74.7,77.5,79.8,195,3.6,0,190,9.7,10.8,74.7,79,79.6,215,1.9,1.9,205,10.7,8.1,78.2,79.2,81.1,135,16400,23000,28500,135,19300,25400,35000,155,21900,30300,38700,135,16400,23000,28500,140,19000,25000,35000,160,21500,29600,38700,150,11.3,150,12.9,165,7.4,95,180,105,180,70,160,0.7,0.7,0.7,2,2,2,84.3,79,79,52.2,55.9,32.2
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Winchester,10003614,England,South East,All,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of Wolverhampton,10007166,England,West Midlands,All,120,1.7,0,120,6,12.1,65.5,74.1,81.9,180,0,0,180,6.7,8.9,79.9,83.8,84.4,140,1.5,0.7,135,7.5,6,82.1,85.8,86.6,75,16100,19300,22300,140,16800,23000,28100,105,19300,25900,32800,75,16100,19300,22300,145,16400,22600,27700,110,19300,25600,32800,85,15.5,135,11.2,80,14.4,40,140,60,160,45,120,0.8,0.8,0.9,3,3,3,72.4,74.9,57.1,33.6,31.8,33.6
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,The University of York,10007167,England,Yorkshire and the Humber,All,75,0,1.4,75,8.3,4.9,79.2,86.1,86.8,60,1.8,1.8,55,10.1,4.6,67,83.5,85.3,60,3.6,1.8,55,5.7,6.6,83,83,87.7,60,27700,31400,38300,35,28100,33900,54400,45,33900,43100,50900,60,27700,31400,38300,40,27000,33200,50000,45,32100,43100,50700,70,10.1,55,6.9,50,8.1,65,340,50,360,50,320,0.1,0,0.1,1,1,1,95.8,92.7,93.4,89.6,83.5,89.6
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,University Campus Suffolk,10014001,England,East of England,All,20,0,0,20,15.8,10.5,68.4,73.7,73.7,35,0,0,35,8.7,5.8,79.7,82.6,85.5,30,0,3.7,30,0,11.5,88.5,88.5,88.5,15,14600,18200,22300,30,19000,27000,32500,25,16800,25200,30700,15,14600,18200,22300,30,19000,27000,31000,25,16800,25200,30700,15,25,25,22.7,20,31.2,5,173.3333333,10,200,10,155,0.7,0.6,0.8,2,2,3,63.2,63.8,61.5,26.3,26.1,23.1
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,University College London,10007784,England,London,All,40,0,0,40,19.5,0,72.6,79.1,80.5,25,0,0,25,9.1,0,77.8,81.8,90.9,25,1.4,0,25,16.9,7,76.1,76.1,76.1,25,36900,42000,52600,20,33600,46900,54800,20,42700,50000,64600,25,36900,42000,52600,20,31000,46000,54400,20,42700,50000,64600,35,17.2,25,7.4,20,3.4,30,360,25,360,15,340,0,0,0,1,1,1,89.3,94.9,81.7,78.1,93.9,63.3
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,University of Abertay Dundee,10007849,Scotland,Scotland,All,70,2.9,0,70,11.9,9,67.2,77.6,79.1,115,0,0,115,5.4,6.2,83,87.5,88.4,85,11,2.4,75,8.5,5.6,78.9,83.1,85.9,45,16400,23400,27700,95,19600,26100,30800,55,20800,33200,46400,45,16400,23400,27700,95,20100,26100,30800,55,20800,32800,44200,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,University of Bedfordshire,10007152,England,East of England,All,95,1.1,0,90,3.3,13.3,62.2,72.2,83.3,140,1.5,0.7,135,9,9,77.4,79.7,82,75,0,1.3,75,14.9,9.5,67.6,74.3,75.7,55,16100,21200,24800,100,19300,25000,30300,50,23000,26600,36500,55,16100,21200,24800,105,19000,24800,30300,50,23000,26600,36500,60,8.6,105,17.6,40,17.5,30,120,55,140,15,120,0.9,0.9,0.9,3,3,3,64.4,76.7,54.1,30,40.6,20.3
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,University of Chester,10007848,England,North West,All,60,0,0,60,5.3,7,68.4,80.7,87.7,55,0,0,55,3.7,9.3,75.9,87,87,60,1.7,1.7,60,5.4,7.2,78.3,87.3,87.3,40,16400,19300,24500,40,20000,24500,28100,45,20800,25600,31400,40,16400,19300,24500,40,20000,24500,28100,45,20800,25600,31400,40,10.5,40,0,30,0,20,200,25,240,20,200,0.6,0.4,0.5,2,2,2,66.7,66.7,51.7,33.3,38.9,36
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,University of Cumbria,10007842,England,North West,All,c,c,c,c,c,c,c,c,c,15,0,0,15,9.1,0,81.8,81.8,90.9,30,3.9,0,25,2,0,93.9,98,98,c,c,c,c,c,c,c,c,25,21900,27000,33200,c,c,c,c,c,c,c,c,25,21900,27000,34000,c,c,5,0,10,11.1,c,c,0,180,5,260,c,0.7,0.2,c,2,1,c,18.2,36.7,c,0,14.3
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,University of Derby,10007851,England,East Midlands,All,105,0,0,105,7.7,4.8,78.8,83.7,87.5,165,0.6,0,160,5,3.1,88.7,90.6,91.8,120,1.7,0.9,115,6.2,7.9,82.4,85,85.9,80,16400,21200,27000,140,19000,24800,31400,95,21900,29200,35400,80,16400,21200,27000,140,19000,24800,31400,95,21900,29200,35800,75,18.7,125,18.5,95,17.6,35,220,60,220,50,180,0.4,0.4,0.6,2,2,2,72.1,78.1,80,31.7,36.1,40.8
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,University of Durham,10007143,England,North East,All,20,0,0,20,15.8,0,78.9,84.2,84.2,20,0,6.2,15,6.7,0,73.3,93.3,93.3,35,2.9,0,35,9.1,3,69.7,84.8,87.9,15,25200,31800,34700,15,25200,34300,66800,25,27000,37600,46700,15,25200,31800,34700,15,25200,34300,66800,25,24500,37200,46700,20,0,15,0,35,6.2,20,360,15,340,30,320,0,0.1,0.1,1,1,1,94.7,93.3,97,84.2,80,81.8
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,University of Gloucestershire,10007145,England,South West,All,55,0,0,55,1.8,7.3,76.4,89.1,90.9,80,0,1.3,75,8,9.3,78,81.3,82.7,80,0,1.3,80,11.8,6.5,81.7,81.7,81.7,45,17900,23200,27000,60,20100,28100,38300,60,23400,29200,37200,45,17900,23200,27000,60,20100,27700,38300,65,23000,29200,37200,35,9.7,65,14.8,50,12,20,210,40,220,35,200,0.5,0.4,0.5,2,2,2,56.4,81.3,65.4,32.7,50.7,41.8
201718,Tax year,National,K03000001,Great Britain,Male,Computing,Higher Education Institution,University of Hertfordshire,10007147,England,East of England,All,175,0.6,0,175,4.9,6.4,80.1,87,88.7,175,1.1,0,175,10.1,5.8,80.6,84.1,84.1,170,0.6,0.6,170,7.2,4.2,85.6,88,88.6,140,19300,25200,29900,135,22600,29200,37200,140,24800,33200,42000,140,19000,25200,29900,135,22600,29000,37200,140,24600,33200,42000,135,14.2,135,5.3,135,5.9,85,200,80,200,85,160,0.6,0.6,0.7,2,2,2,75.4,76.8,80.8,48.3,45.2,48.5
